Débits Moyens Journaliers ( m3/s ) Station Beni-Bahdel. Code 160402) Test 30%;
Débits Moyens Journaliers ( m3/s ) Station Beni-Bahdel. Code 160402) Test 30%;
Date;Q-4;Q-3;Q-2;Q-1
28/03/80;2.11;2.11;1.88;1.64
29/03/80;2.11;1.88;1.64;1.4
30/03/80;1.88;1.64;1.4;1.4
31/03/80;1.64;1.4;1.4;1.24
01/04/80;1.4;1.4;1.24;1.24
02/04/80;1.4;1.24;1.24;1.24
03/04/80;1.24;1.24;1.24;1.24
04/04/80;1.24;1.24;1.24;1.24
05/04/80;1.24;1.24;1.24;1.24
06/04/80;1.24;1.24;1.24;1.15
07/04/80;1.24;1.24;1.15;1.15
08/04/80;1.24;1.15;1.15;1.07
09/04/80;1.15;1.15;1.07;1.07
10/04/80;1.15;1.07;1.07;1.15
11/04/80;1.07;1.07;1.15;1.15
12/04/80;1.07;1.15;1.15;1.4
13/04/80;1.15;1.15;1.4;1.32
14/04/80;1.15;1.4;1.32;1.32
15/04/80;1.4;1.32;1.32;1.24
16/04/80;1.32;1.32;1.24;1.24
17/04/80;1.32;1.24;1.24;1.24
18/04/80;1.24;1.24;1.24;1.24
19/04/80;1.24;1.24;1.24;1.24
20/04/80;1.24;1.24;1.24;1.15
21/04/80;1.24;1.24;1.15;1.07
22/04/80;1.24;1.15;1.07;1.07
23/04/80;1.15;1.07;1.07;1.07
24/04/80;1.07;1.07;1.07;0.988
25/04/80;1.07;1.07;0.988;1.07
26/04/80;1.07;0.988;1.07;1.15
27/04/80;0.988;1.07;1.15;1.15
28/04/80;1.07;1.15;1.15;1.24
29/04/80;1.15;1.15;1.24;1.07
30/04/80;1.15;1.24;1.07;0.988
01/05/80;1.24;1.07;0.988;1.15
02/05/80;1.07;0.988;1.15;1.15
03/05/80;0.988;1.15;1.15;1.24
04/05/80;1.15;1.15;1.24;1.24
05/05/80;1.15;1.24;1.24;1.24
06/05/80;1.24;1.24;1.24;1.15
07/05/80;1.24;1.24;1.15;1.15
08/05/80;1.24;1.15;1.15;1.15
09/05/80;1.15;1.15;1.15;1.15
10/05/80;1.15;1.15;1.15;1.07
11/05/80;1.15;1.15;1.07;1.07
12/05/80;1.15;1.07;1.07;1.07
13/05/80;1.07;1.07;1.07;0.988
14/05/80;1.07;1.07;0.988;0.988
15/05/80;1.07;0.988;0.988;0.988
16/05/80;0.988;0.988;0.988;0.988
17/05/80;0.988;0.988;0.988;0.988
18/05/80;0.988;0.988;0.988;0.905
19/05/80;0.988;0.988;0.905;0.905
20/05/80;0.988;0.905;0.905;0.905
21/05/80;0.905;0.905;0.905;0.905
22/05/80;0.905;0.905;0.905;0.905
23/05/80;0.905;0.905;0.905;0.905
24/05/80;0.905;0.905;0.905;0.905
25/05/80;0.905;0.905;0.905;1.07
26/05/80;0.905;0.905;1.07;1.07
27/05/80;0.905;1.07;1.07;0.988
28/05/80;1.07;1.07;0.988;0.905
29/05/80;1.07;0.988;0.905;0.905
30/05/80;0.988;0.905;0.905;0.823
31/05/80;0.905;0.905;0.823;0.823
01/06/80;0.905;0.823;0.823;0.74
02/06/80;0.823;0.823;0.74;0.74
03/06/80;0.823;0.74;0.74;0.74
04/06/80;0.74;0.74;0.74;0.74
05/06/80;0.74;0.74;0.74;0.74
06/06/80;0.74;0.74;0.74;0.74
07/06/80;0.74;0.74;0.74;0.74
08/06/80;0.74;0.74;0.74;0.74
09/06/80;0.74;0.74;0.74;0.74
10/06/80;0.74;0.74;0.74;0.74
11/06/80;0.74;0.74;0.74;0.74
12/06/80;0.74;0.74;0.74;0.74
13/06/80;0.74;0.74;0.74;0.74
14/06/80;0.74;0.74;0.74;0.74
15/06/80;0.74;0.74;0.74;0.74
16/06/80;0.74;0.74;0.74;0.74
17/06/80;0.74;0.74;0.74;0.74
18/06/80;0.74;0.74;0.74;0.658
19/06/80;0.74;0.74;0.658;0.658
20/06/80;0.74;0.658;0.658;0.658
21/06/80;0.658;0.658;0.658;0.658
22/06/80;0.658;0.658;0.658;0.658
23/06/80;0.658;0.658;0.658;0.658
24/06/80;0.658;0.658;0.658;0.575
25/06/80;0.658;0.658;0.575;0.575
26/06/80;0.658;0.575;0.575;0.575
27/06/80;0.575;0.575;0.575;0.575
28/06/80;0.575;0.575;0.575;0.575
29/06/80;0.575;0.575;0.575;0.575
30/06/80;0.575;0.575;0.575;0.575
01/07/80;0.575;0.575;0.575;0.575
02/07/80;0.575;0.575;0.575;0.575
03/07/80;0.575;0.575;0.575;0.575
04/07/80;0.575;0.575;0.575;0.575
05/07/80;0.575;0.575;0.575;0.517
06/07/80;0.575;0.575;0.517;0.517
07/07/80;0.575;0.517;0.517;0.517
08/07/80;0.517;0.517;0.517;0.517
09/07/80;0.517;0.517;0.517;0.517
10/07/80;0.517;0.517;0.517;0.575
11/07/80;0.517;0.517;0.575;0.575
12/07/80;0.517;0.575;0.575;0.575
13/07/80;0.575;0.575;0.575;0.575
14/07/80;0.575;0.575;0.575;0.575
15/07/80;0.575;0.575;0.575;0.575
16/07/80;0.575;0.575;0.575;0.575
17/07/80;0.575;0.575;0.575;0.517
18/07/80;0.575;0.575;0.517;0.517
19/07/80;0.575;0.517;0.517;0.517
20/07/80;0.517;0.517;0.517;0.517
21/07/80;0.517;0.517;0.517;0.517
22/07/80;0.517;0.517;0.517;0.517
23/07/80;0.517;0.517;0.517;0.517
24/07/80;0.517;0.517;0.517;0.517
25/07/80;0.517;0.517;0.517;0.517
26/07/80;0.517;0.517;0.517;0.517
27/07/80;0.517;0.517;0.517;0.517
28/07/80;0.517;0.517;0.517;0.517
29/07/80;0.517;0.517;0.517;0.458
30/07/80;0.517;0.517;0.458;0.458
31/07/80;0.517;0.458;0.458;0.458
01/08/80;0.458;0.458;0.458;0.458
02/08/80;0.458;0.458;0.458;0.458
03/08/80;0.458;0.458;0.458;0.458
04/08/80;0.458;0.458;0.458;0.458
05/08/80;0.458;0.458;0.458;0.458
06/08/80;0.458;0.458;0.458;0.458
07/08/80;0.458;0.458;0.458;0.458
08/08/80;0.458;0.458;0.458;0.458
09/08/80;0.458;0.458;0.458;0.458
10/08/80;0.458;0.458;0.458;0.458
11/08/80;0.458;0.458;0.458;0.458
12/08/80;0.458;0.458;0.458;0.458
13/08/80;0.458;0.458;0.458;0.458
14/08/80;0.458;0.458;0.458;0.458
15/08/80;0.458;0.458;0.458;0.458
16/08/80;0.458;0.458;0.458;0.458
17/08/80;0.458;0.458;0.458;0.458
18/08/80;0.458;0.458;0.458;0.458
19/08/80;0.458;0.458;0.458;0.458
20/08/80;0.458;0.458;0.458;0.458
21/08/80;0.458;0.458;0.458;0.458
22/08/80;0.458;0.458;0.458;0.458
23/08/80;0.458;0.458;0.458;0.912
24/08/80;0.458;0.458;0.912;0.517
25/08/80;0.458;0.912;0.517;0.458
26/08/80;0.912;0.517;0.458;0.458
27/08/80;0.517;0.458;0.458;0.458
28/08/80;0.458;0.458;0.458;0.4
29/08/80;0.458;0.458;0.4;0.4
30/08/80;0.458;0.4;0.4;0.4
31/08/80;0.4;0.4;0.4;1.14
01/09/80;0.4;0.4;1.14;1.2
02/09/80;0.4;1.14;1.2;0.517
03/09/80;1.14;1.2;0.517;0.458
04/09/80;1.2;0.517;0.458;1.82
05/09/80;0.517;0.458;1.82;1.98
06/09/80;0.458;1.82;1.98;1.52
07/09/80;1.82;1.98;1.52;1.32
08/09/80;1.98;1.52;1.32;0.672
09/09/80;1.52;1.32;0.672;0.54
10/09/80;1.32;0.672;0.54;0.54
11/09/80;0.672;0.54;0.54;0.48
12/09/80;0.54;0.54;0.48;0.48
13/09/80;0.54;0.48;0.48;0.42
14/09/80;0.48;0.48;0.42;0.42
15/09/80;0.48;0.42;0.42;0.42
16/09/80;0.42;0.42;0.42;0.95
17/09/80;0.42;0.42;0.95;0.54
18/09/80;0.42;0.95;0.54;0.54
19/09/80;0.95;0.54;0.54;0.48
20/09/80;0.54;0.54;0.48;0.48
21/09/80;0.54;0.48;0.48;0.993
22/09/80;0.48;0.48;0.993;1.13
23/09/80;0.48;0.993;1.13;5.77
24/09/80;0.993;1.13;5.77;3.15
25/09/80;1.13;5.77;3.15;1.15
26/09/80;5.77;3.15;1.15;0.744
27/09/80;3.15;1.15;0.744;0.672
28/09/80;1.15;0.744;0.672;0.6
29/09/80;0.744;0.672;0.6;0.54
30/09/80;0.672;0.6;0.54;0.48
01/10/80;0.6;0.54;0.48;0.42
02/10/80;0.54;0.48;0.42;0.42
03/10/80;0.48;0.42;0.42;0.54
04/10/80;0.42;0.42;0.54;0.84
05/10/80;0.42;0.54;0.84;0.54
06/10/80;0.54;0.84;0.54;0.54
07/10/80;0.84;0.54;0.54;0.48
08/10/80;0.54;0.54;0.48;0.48
09/10/80;0.54;0.48;0.48;0.48
10/10/80;0.48;0.48;0.48;0.54
11/10/80;0.48;0.48;0.54;0.48
12/10/80;0.48;0.54;0.48;0.48
13/10/80;0.54;0.48;0.48;0.48
14/10/80;0.48;0.48;0.48;0.48
15/10/80;0.48;0.48;0.48;0.87
16/10/80;0.48;0.48;0.87;0.672
17/10/80;0.48;0.87;0.672;0.6
18/10/80;0.87;0.672;0.6;0.6
19/10/80;0.672;0.6;0.6;0.54
20/10/80;0.6;0.6;0.54;0.54
21/10/80;0.6;0.54;0.54;0.54
22/10/80;0.54;0.54;0.54;0.6
23/10/80;0.54;0.54;0.6;0.54
24/10/80;0.54;0.6;0.54;0.54
25/10/80;0.6;0.54;0.54;0.54
26/10/80;0.54;0.54;0.54;0.54
27/10/80;0.54;0.54;0.54;0.54
28/10/80;0.54;0.54;0.54;0.6
29/10/80;0.54;0.54;0.6;0.54
30/10/80;0.54;0.6;0.54;0.6
31/10/80;0.6;0.54;0.6;0.6
01/11/80;0.54;0.6;0.6;0.6
02/11/80;0.6;0.6;0.6;0.6
03/11/80;0.6;0.6;0.6;0.6
04/11/80;0.6;0.6;0.6;0.6
05/11/80;0.6;0.6;0.6;0.6
06/11/80;0.6;0.6;0.6;0.6
07/11/80;0.6;0.6;0.6;0.6
08/11/80;0.6;0.6;0.6;0.6
09/11/80;0.6;0.6;0.6;0.6
10/11/80;0.6;0.6;0.6;0.672
11/11/80;0.6;0.6;0.672;0.744
12/11/80;0.6;0.672;0.744;0.672
13/11/80;0.672;0.744;0.672;0.672
14/11/80;0.744;0.672;0.672;0.672
15/11/80;0.672;0.672;0.672;0.672
16/11/80;0.672;0.672;0.672;0.6
17/11/80;0.672;0.672;0.6;0.6
18/11/80;0.672;0.6;0.6;0.6
19/11/80;0.6;0.6;0.6;0.669
20/11/80;0.6;0.6;0.669;0.888
21/11/80;0.6;0.669;0.888;0.744
22/11/80;0.669;0.888;0.744;0.744
23/11/80;0.888;0.744;0.744;0.744
24/11/80;0.744;0.744;0.744;0.744
25/11/80;0.744;0.744;0.744;0.744
26/11/80;0.744;0.744;0.744;0.744
27/11/80;0.744;0.744;0.744;0.744
28/11/80;0.744;0.744;0.744;0.744
29/11/80;0.744;0.744;0.744;0.744
30/11/80;0.744;0.744;0.744;0.744
01/12/80;0.744;0.744;0.744;0.744
02/12/80;0.744;0.744;0.744;0.672
03/12/80;0.744;0.744;0.672;0.672
04/12/80;0.744;0.672;0.672;0.744
05/12/80;0.672;0.672;0.744;0.744
06/12/80;0.672;0.744;0.744;0.744
07/12/80;0.744;0.744;0.744;0.672
08/12/80;0.744;0.744;0.672;0.672
09/12/80;0.744;0.672;0.672;0.672
10/12/80;0.672;0.672;0.672;0.744
11/12/80;0.672;0.672;0.744;0.744
12/12/80;0.672;0.744;0.744;0.744
13/12/80;0.744;0.744;0.744;0.816
14/12/80;0.744;0.744;0.816;0.888
15/12/80;0.744;0.816;0.888;0.816
16/12/80;0.816;0.888;0.816;1.12
17/12/80;0.888;0.816;1.12;1.41
18/12/80;0.816;1.12;1.41;1.34
19/12/80;1.12;1.41;1.34;1.32
20/12/80;1.41;1.34;1.32;1.25
21/12/80;1.34;1.32;1.25;1.1
22/12/80;1.32;1.25;1.1;1.03
23/12/80;1.25;1.1;1.03;0.96
24/12/80;1.1;1.03;0.96;0.96
25/12/80;1.03;0.96;0.96;1.56
26/12/80;0.96;0.96;1.56;7.41
27/12/80;0.96;1.56;7.41;13.4
28/12/80;1.56;7.41;13.4;29.5
29/12/80;7.41;13.4;29.5;13.2
30/12/80;13.4;29.5;13.2;7.62
31/12/80;29.5;13.2;7.62;5.52
01/01/81;13.2;7.62;5.52;4.76
02/01/81;7.62;5.52;4.76;4.34
03/01/81;5.52;4.76;4.34;3.93
04/01/81;4.76;4.34;3.93;3.65
05/01/81;4.34;3.93;3.65;3.51
06/01/81;3.93;3.65;3.51;3.38
07/01/81;3.65;3.51;3.38;3.24
08/01/81;3.51;3.38;3.24;3.24
09/01/81;3.38;3.24;3.24;2.99
10/01/81;3.24;3.24;2.99;2.87
11/01/81;3.24;2.99;2.87;2.65
12/01/81;2.99;2.87;2.65;2.42
13/01/81;2.87;2.65;2.42;2.42
14/01/81;2.65;2.42;2.42;2.65
15/01/81;2.42;2.42;2.65;3.38
16/01/81;2.42;2.65;3.38;3.79
17/01/81;2.65;3.38;3.79;3.65
18/01/81;3.38;3.79;3.65;3.65
19/01/81;3.79;3.65;3.65;4.34
20/01/81;3.65;3.65;4.34;4.48
21/01/81;3.65;4.34;4.48;4.07
22/01/81;4.34;4.48;4.07;3.65
23/01/81;4.48;4.07;3.65;3.24
24/01/81;4.07;3.65;3.24;2.99
25/01/81;3.65;3.24;2.99;2.76
26/01/81;3.24;2.99;2.76;2.65
27/01/81;2.99;2.76;2.65;2.42
28/01/81;2.76;2.65;2.42;2.42
29/01/81;2.65;2.42;2.42;2.2
30/01/81;2.42;2.42;2.2;1.97
31/01/81;2.42;2.2;1.97;1.97
01/02/81;2.2;1.97;1.97;1.89
02/02/81;1.97;1.97;1.89;1.8
03/02/81;1.97;1.89;1.8;1.8
04/02/81;1.89;1.8;1.8;1.72
05/02/81;1.8;1.8;1.72;1.63
06/02/81;1.8;1.72;1.63;1.63
07/02/81;1.72;1.63;1.63;1.72
08/02/81;1.63;1.63;1.72;1.63
09/02/81;1.63;1.72;1.63;1.72
10/02/81;1.72;1.63;1.72;2.84
11/02/81;1.63;1.72;2.84;2.54
12/02/81;1.72;2.84;2.54;2.31
13/02/81;2.84;2.54;2.31;3.4
14/02/81;2.54;2.31;3.4;3.24
15/02/81;2.31;3.4;3.24;3.38
16/02/81;3.4;3.24;3.38;3.1
17/02/81;3.24;3.38;3.1;2.87
18/02/81;3.38;3.1;2.87;3.1
19/02/81;3.1;2.87;3.1;2.87
20/02/81;2.87;3.1;2.87;3.44
21/02/81;3.1;2.87;3.44;4.07
22/02/81;2.87;3.44;4.07;3.93
23/02/81;3.44;4.07;3.93;3.65
24/02/81;4.07;3.93;3.65;3.38
25/02/81;3.93;3.65;3.38;3.1
26/02/81;3.65;3.38;3.1;2.76
27/02/81;3.38;3.1;2.76;2.54
28/02/81;3.1;2.76;2.54;2.42
01/03/81;2.76;2.54;2.42;2.31
02/03/81;2.54;2.42;2.31;2.2
03/03/81;2.42;2.31;2.2;2.2
04/03/81;2.31;2.2;2.2;1.97
05/03/81;2.2;2.2;1.97;1.97
06/03/81;2.2;1.97;1.97;1.8
07/03/81;1.97;1.97;1.8;1.72
08/03/81;1.97;1.8;1.72;1.63
09/03/81;1.8;1.72;1.63;1.63
10/03/81;1.72;1.63;1.63;1.55
11/03/81;1.63;1.63;1.55;1.55
12/03/81;1.63;1.55;1.55;1.46
13/03/81;1.55;1.55;1.46;1.63
14/03/81;1.55;1.46;1.63;2.06
15/03/81;1.46;1.63;2.06;1.8
16/03/81;1.63;2.06;1.8;1.72
17/03/81;2.06;1.8;1.72;1.72
18/03/81;1.8;1.72;1.72;1.72
19/03/81;1.72;1.72;1.72;1.63
20/03/81;1.72;1.72;1.63;1.55
21/03/81;1.72;1.63;1.55;1.55
22/03/81;1.63;1.55;1.55;1.46
23/03/81;1.55;1.55;1.46;1.46
24/03/81;1.55;1.46;1.46;1.46
25/03/81;1.46;1.46;1.46;1.38
26/03/81;1.46;1.46;1.38;1.29
27/03/81;1.46;1.38;1.29;1.38
28/03/81;1.38;1.29;1.38;3.13
29/03/81;1.29;1.38;3.13;3.79
30/03/81;1.38;3.13;3.79;3.1
31/03/81;3.13;3.79;3.1;2.76
01/04/81;3.79;3.1;2.76;2.42
02/04/81;3.1;2.76;2.42;2.42
03/04/81;2.76;2.42;2.42;2.31
04/04/81;2.42;2.42;2.31;2.2
05/04/81;2.42;2.31;2.2;1.97
06/04/81;2.31;2.2;1.97;1.89
07/04/81;2.2;1.97;1.89;1.72
08/04/81;1.97;1.89;1.72;1.63
09/04/81;1.89;1.72;1.63;1.55
10/04/81;1.72;1.63;1.55;1.55
11/04/81;1.63;1.55;1.55;1.55
12/04/81;1.55;1.55;1.55;1.55
13/04/81;1.55;1.55;1.55;1.55
14/04/81;1.55;1.55;1.55;1.55
15/04/81;1.55;1.55;1.55;1.55
16/04/81;1.55;1.55;1.55;1.55
17/04/81;1.55;1.55;1.55;1.55
18/04/81;1.55;1.55;1.55;1.63
19/04/81;1.55;1.55;1.63;1.55
20/04/81;1.55;1.63;1.55;1.55
21/04/81;1.63;1.55;1.55;1.55
22/04/81;1.55;1.55;1.55;1.46
23/04/81;1.55;1.55;1.46;1.46
24/04/81;1.55;1.46;1.46;1.38
25/04/81;1.46;1.46;1.38;1.29
26/04/81;1.46;1.38;1.29;1.29
27/04/81;1.38;1.29;1.29;1.29
28/04/81;1.29;1.29;1.29;1.46
29/04/81;1.29;1.29;1.46;1.46
30/04/81;1.29;1.46;1.46;1.38
01/05/81;1.46;1.46;1.38;1.29
02/05/81;1.46;1.38;1.29;1.29
03/05/81;1.38;1.29;1.29;1.21
04/05/81;1.29;1.29;1.21;1.12
05/05/81;1.29;1.21;1.12;1.12
06/05/81;1.21;1.12;1.12;1.12
07/05/81;1.12;1.12;1.12;1.12
08/05/81;1.12;1.12;1.12;1.12
09/05/81;1.12;1.12;1.12;1.12
10/05/81;1.12;1.12;1.12;1.06
11/05/81;1.12;1.12;1.06;1.06
12/05/81;1.12;1.06;1.06;0.99
13/05/81;1.06;1.06;0.99;0.99
14/05/81;1.06;0.99;0.99;0.99
15/05/81;0.99;0.99;0.99;0.99
16/05/81;0.99;0.99;0.99;0.925
17/05/81;0.99;0.99;0.925;0.925
18/05/81;0.99;0.925;0.925;0.925
19/05/81;0.925;0.925;0.925;0.925
20/05/81;0.925;0.925;0.925;0.86
21/05/81;0.925;0.925;0.86;0.795
22/05/81;0.925;0.86;0.795;0.73
23/05/81;0.86;0.795;0.73;0.795
24/05/81;0.795;0.73;0.795;0.795
25/05/81;0.73;0.795;0.795;0.795
26/05/81;0.795;0.795;0.795;0.795
27/05/81;0.795;0.795;0.795;0.795
28/05/81;0.795;0.795;0.795;0.795
29/05/81;0.795;0.795;0.795;0.795
30/05/81;0.795;0.795;0.795;0.795
31/05/81;0.795;0.795;0.795;0.795
01/06/81;0.795;0.795;0.795;0.73
02/06/81;0.795;0.795;0.73;0.73
03/06/81;0.795;0.73;0.73;0.73
04/06/81;0.73;0.73;0.73;0.73
05/06/81;0.73;0.73;0.73;0.73
06/06/81;0.73;0.73;0.73;0.73
07/06/81;0.73;0.73;0.73;0.73
08/06/81;0.73;0.73;0.73;0.73
09/06/81;0.73;0.73;0.73;0.73
10/06/81;0.73;0.73;0.73;0.665
11/06/81;0.73;0.73;0.665;0.665
12/06/81;0.73;0.665;0.665;0.665
13/06/81;0.665;0.665;0.665;0.6
14/06/81;0.665;0.665;0.6;1.12
15/06/81;0.665;0.6;1.12;1.07
16/06/81;0.6;1.12;1.07;0.712
17/06/81;1.12;1.07;0.712;0.671
18/06/81;1.07;0.712;0.671;0.671
19/06/81;0.712;0.671;0.671;0.712
20/06/81;0.671;0.671;0.712;0.712
21/06/81;0.671;0.712;0.712;0.712
22/06/81;0.712;0.712;0.712;0.712
23/06/81;0.712;0.712;0.712;0.712
24/06/81;0.712;0.712;0.712;0.985
25/06/81;0.712;0.712;0.985;1.07
26/06/81;0.712;0.985;1.07;0.794
27/06/81;0.985;1.07;0.794;0.794
28/06/81;1.07;0.794;0.794;0.712
29/06/81;0.794;0.794;0.712;0.712
30/06/81;0.794;0.712;0.712;0.712
01/07/81;0.712;0.712;0.712;0.712
02/07/81;0.712;0.712;0.712;0.712
03/07/81;0.712;0.712;0.712;0.712
04/07/81;0.712;0.712;0.712;0.671
05/07/81;0.712;0.712;0.671;0.712
06/07/81;0.712;0.671;0.712;0.671
07/07/81;0.671;0.712;0.671;0.671
08/07/81;0.712;0.671;0.671;0.671
09/07/81;0.671;0.671;0.671;0.671
10/07/81;0.671;0.671;0.671;0.671
11/07/81;0.671;0.671;0.671;0.63
12/07/81;0.671;0.671;0.63;0.63
13/07/81;0.671;0.63;0.63;0.63
14/07/81;0.63;0.63;0.63;0.63
15/07/81;0.63;0.63;0.63;0.63
16/07/81;0.63;0.63;0.63;0.63
17/07/81;0.63;0.63;0.63;0.63
18/07/81;0.63;0.63;0.63;0.63
19/07/81;0.63;0.63;0.63;0.63
20/07/81;0.63;0.63;0.63;0.63
21/07/81;0.63;0.63;0.63;0.598
22/07/81;0.63;0.63;0.598;0.598
23/07/81;0.63;0.598;0.598;0.63
24/07/81;0.598;0.598;0.63;0.63
25/07/81;0.598;0.63;0.63;0.63
26/07/81;0.63;0.63;0.63;0.63
27/07/81;0.63;0.63;0.63;0.63
28/07/81;0.63;0.63;0.63;0.598
29/07/81;0.63;0.63;0.598;0.598
30/07/81;0.63;0.598;0.598;0.598
31/07/81;0.598;0.598;0.598;0.63
01/08/81;0.598;0.598;0.63;0.63
02/08/81;0.598;0.63;0.63;0.63
03/08/81;0.63;0.63;0.63;0.598
04/08/81;0.63;0.63;0.598;0.598
05/08/81;0.63;0.598;0.598;0.598
06/08/81;0.598;0.598;0.598;0.598
07/08/81;0.598;0.598;0.598;0.63
08/08/81;0.598;0.598;0.63;0.63
09/08/81;0.598;0.63;0.63;0.63
10/08/81;0.63;0.63;0.63;0.63
11/08/81;0.63;0.63;0.63;0.63
12/08/81;0.63;0.63;0.63;0.598
13/08/81;0.63;0.63;0.598;0.598
14/08/81;0.63;0.598;0.598;0.598
15/08/81;0.598;0.598;0.598;0.598
16/08/81;0.598;0.598;0.598;0.598
17/08/81;0.598;0.598;0.598;0.598
18/08/81;0.598;0.598;0.598;0.598
19/08/81;0.598;0.598;0.598;0.598
20/08/81;0.598;0.598;0.598;0.598
21/08/81;0.598;0.598;0.598;0.598
22/08/81;0.598;0.598;0.598;0.598
23/08/81;0.598;0.598;0.598;0.598
24/08/81;0.598;0.598;0.598;0.598
25/08/81;0.598;0.598;0.598;0.565
26/08/81;0.598;0.598;0.565;0.565
27/08/81;0.598;0.565;0.565;0.565
28/08/81;0.565;0.565;0.565;0.598
29/08/81;0.565;0.565;0.598;0.63
30/08/81;0.565;0.598;0.63;0.63
31/08/81;0.598;0.63;0.63;0.63
01/09/81;0.63;0.63;0.63;0.63
02/09/81;0.63;0.63;0.63;0.63
03/09/81;0.63;0.63;0.63;0.63
04/09/81;0.63;0.63;0.63;0.598
05/09/81;0.63;0.63;0.598;0.598
06/09/81;0.63;0.598;0.598;0.598
07/09/81;0.598;0.598;0.598;0.598
08/09/81;0.598;0.598;0.598;0.598
09/09/81;0.598;0.598;0.598;0.598
10/09/81;0.598;0.598;0.598;0.598
11/09/81;0.598;0.598;0.598;0.598
12/09/81;0.598;0.598;0.598;0.565
13/09/81;0.598;0.598;0.565;0.565
14/09/81;0.598;0.565;0.565;0.598
15/09/81;0.565;0.565;0.598;0.63
16/09/81;0.565;0.598;0.63;0.598
17/09/81;0.598;0.63;0.598;0.598
18/09/81;0.63;0.598;0.598;0.565
19/09/81;0.598;0.598;0.565;0.598
20/09/81;0.598;0.565;0.598;0.598
21/09/81;0.565;0.598;0.598;0.598
22/09/81;0.598;0.598;0.598;0.598
23/09/81;0.598;0.598;0.598;0.598
24/09/81;0.598;0.598;0.598;0.565
25/09/81;0.598;0.598;0.565;0.565
26/09/81;0.598;0.565;0.565;0.565
27/09/81;0.565;0.565;0.565;0.565
28/09/81;0.565;0.565;0.565;0.565
29/09/81;0.565;0.565;0.565;0.565
30/09/81;0.565;0.565;0.565;0.565
01/10/81;0.565;0.565;0.565;0.565
02/10/81;0.565;0.565;0.565;0.565
03/10/81;0.565;0.565;0.565;0.565
04/10/81;0.565;0.565;0.565;0.565
05/10/81;0.565;0.565;0.565;0.565
06/10/81;0.565;0.565;0.565;0.565
07/10/81;0.565;0.565;0.565;0.565
08/10/81;0.565;0.565;0.565;0.565
09/10/81;0.565;0.565;0.565;0.565
10/10/81;0.565;0.565;0.565;0.565
11/10/81;0.565;0.565;0.565;0.598
12/10/81;0.565;0.565;0.598;0.598
13/10/81;0.565;0.598;0.598;0.565
14/10/81;0.598;0.598;0.565;0.565
15/10/81;0.598;0.565;0.565;0.565
16/10/81;0.565;0.565;0.565;0.598
17/10/81;0.565;0.565;0.598;0.598
18/10/81;0.565;0.598;0.598;0.598
19/10/81;0.598;0.598;0.598;0.63
20/10/81;0.598;0.598;0.63;0.63
21/10/81;0.598;0.63;0.63;0.63
22/10/81;0.63;0.63;0.63;0.718
23/10/81;0.63;0.63;0.718;0.63
24/10/81;0.63;0.718;0.63;0.63
25/10/81;0.718;0.63;0.63;0.63
26/10/81;0.63;0.63;0.63;0.63
27/10/81;0.63;0.63;0.63;0.598
28/10/81;0.63;0.63;0.598;0.565
29/10/81;0.63;0.598;0.565;0.565
30/10/81;0.598;0.565;0.565;0.598
31/10/81;0.565;0.565;0.598;0.565
01/11/81;0.565;0.598;0.565;0.598
02/11/81;0.598;0.565;0.598;0.598
03/11/81;0.565;0.598;0.598;0.598
04/11/81;0.598;0.598;0.598;0.598
05/11/81;0.598;0.598;0.598;0.598
06/11/81;0.598;0.598;0.598;0.598
07/11/81;0.598;0.598;0.598;0.63
08/11/81;0.598;0.598;0.63;0.63
09/11/81;0.598;0.63;0.63;0.63
10/11/81;0.63;0.63;0.63;0.63
11/11/81;0.63;0.63;0.63;0.63
12/11/81;0.63;0.63;0.63;0.63
13/11/81;0.63;0.63;0.63;0.63
14/11/81;0.63;0.63;0.63;0.63
15/11/81;0.63;0.63;0.63;0.63
16/11/81;0.63;0.63;0.63;0.63
17/11/81;0.63;0.63;0.63;0.63
18/11/81;0.63;0.63;0.63;0.63
19/11/81;0.63;0.63;0.63;0.63
20/11/81;0.63;0.63;0.63;0.63
21/11/81;0.63;0.63;0.63;0.63
22/11/81;0.63;0.63;0.63;0.63
23/11/81;0.63;0.63;0.63;0.63
24/11/81;0.63;0.63;0.63;0.63
25/11/81;0.63;0.63;0.63;0.63
26/11/81;0.63;0.63;0.63;0.63
27/11/81;0.63;0.63;0.63;0.63
28/11/81;0.63;0.63;0.63;0.63
29/11/81;0.63;0.63;0.63;0.63
30/11/81;0.63;0.63;0.63;0.63
01/12/81;0.63;0.63;0.63;0.63
02/12/81;0.63;0.63;0.63;0.63
03/12/81;0.63;0.63;0.63;0.63
04/12/81;0.63;0.63;0.63;0.63
05/12/81;0.63;0.63;0.63;0.63
06/12/81;0.63;0.63;0.63;0.63
07/12/81;0.63;0.63;0.63;0.671
08/12/81;0.63;0.63;0.671;0.671
09/12/81;0.63;0.671;0.671;0.671
10/12/81;0.671;0.671;0.671;0.671
11/12/81;0.671;0.671;0.671;0.671
12/12/81;0.671;0.671;0.671;0.671
13/12/81;0.671;0.671;0.671;0.671
14/12/81;0.671;0.671;0.671;0.671
15/12/81;0.671;0.671;0.671;0.753
16/12/81;0.671;0.671;0.753;0.825
17/12/81;0.671;0.753;0.825;0.712
18/12/81;0.753;0.825;0.712;0.712
