Débits Moyens Journaliers ( m3/s ) Station Beni-Bahdel. Code 160402) Learn 70%;
Débits Moyens Journaliers ( m3/s ) Station Beni-Bahdel. Code 160402) Learn 70%;
Date;Q-4;Q-3;Q-2;Q-1
27/11/89;0.36;0.411;0.36;0.452
28/11/89;0.411;0.36;0.452;0.411
29/11/89;0.36;0.452;0.411;0.36
30/11/89;0.452;0.411;0.36;0.36
01/12/89;0.411;0.36;0.36;0.335
02/12/89;0.36;0.36;0.335;0.335
03/12/89;0.36;0.335;0.335;0.335
04/12/89;0.335;0.335;0.335;0.284
05/12/89;0.335;0.335;0.284;0.335
06/12/89;0.335;0.284;0.335;0.309
07/12/89;0.284;0.335;0.309;0.335
08/12/89;0.335;0.309;0.335;0.309
09/12/89;0.309;0.335;0.309;0.309
10/12/89;0.335;0.309;0.309;0.284
11/12/89;0.309;0.309;0.284;0.239
12/12/89;0.309;0.284;0.239;0.239
13/12/89;0.284;0.239;0.239;0.239
14/12/89;0.239;0.239;0.239;0.262
15/12/89;0.239;0.239;0.262;0.284
16/12/89;0.239;0.262;0.284;0.284
17/12/89;0.262;0.284;0.284;0.284
18/12/89;0.284;0.284;0.284;0.262
19/12/89;0.284;0.284;0.262;0.262
20/12/89;0.284;0.262;0.262;0.262
21/12/89;0.262;0.262;0.262;0.309
22/12/89;0.262;0.262;0.309;0.335
23/12/89;0.262;0.309;0.335;0.335
24/12/89;0.309;0.335;0.335;0.335
25/12/89;0.335;0.335;0.335;0.335
26/12/89;0.335;0.335;0.335;0.335
27/12/89;0.335;0.335;0.335;0.335
28/12/89;0.335;0.335;0.335;0.335
29/12/89;0.335;0.335;0.335;0.335
30/12/89;0.335;0.335;0.335;0.309
31/12/89;0.335;0.335;0.309;0.309
01/01/90;0.335;0.309;0.309;7.56
02/01/90;0.309;0.309;7.56;2.99
03/01/90;0.309;7.56;2.99;1.55
04/01/90;7.56;2.99;1.55;1.08
05/01/90;2.99;1.55;1.08;0.899
06/01/90;1.55;1.08;0.899;0.782
07/01/90;1.08;0.899;0.782;0.728
08/01/90;0.899;0.782;0.728;0.665
09/01/90;0.782;0.728;0.665;0.623
10/01/90;0.728;0.665;0.623;0.539
11/01/90;0.665;0.623;0.539;0.749
12/01/90;0.623;0.539;0.749;0.931
13/01/90;0.539;0.749;0.931;1.02
14/01/90;0.749;0.931;1.02;1.02
15/01/90;0.931;1.02;1.02;0.899
16/01/90;1.02;1.02;0.899;0.899
17/01/90;1.02;0.899;0.899;0.782
18/01/90;0.899;0.899;0.782;0.665
19/01/90;0.899;0.782;0.665;0.665
20/01/90;0.782;0.665;0.665;0.623
21/01/90;0.665;0.665;0.623;0.623
22/01/90;0.665;0.623;0.623;0.539
23/01/90;0.623;0.623;0.539;0.539
24/01/90;0.623;0.539;0.539;0.539
25/01/90;0.539;0.539;0.539;0.539
26/01/90;0.539;0.539;0.539;0.539
27/01/90;0.539;0.539;0.539;0.539
28/01/90;0.539;0.539;0.539;0.539
29/01/90;0.539;0.539;0.539;0.329
30/01/90;0.539;0.539;0.329;0.581
31/01/90;0.539;0.329;0.581;0.539
01/02/90;0.329;0.581;0.539;0.623
02/02/90;0.581;0.539;0.623;0.623
03/02/90;0.539;0.623;0.623;0.623
04/02/90;0.623;0.623;0.623;0.623
05/02/90;0.623;0.623;0.623;0.539
06/02/90;0.623;0.623;0.539;0.539
07/02/90;0.623;0.539;0.539;0.497
08/02/90;0.539;0.539;0.497;0.497
09/02/90;0.539;0.497;0.497;0.497
10/02/90;0.497;0.497;0.497;0.455
11/02/90;0.497;0.497;0.455;0.455
12/02/90;0.497;0.455;0.455;0.413
13/02/90;0.455;0.455;0.413;0.329
14/02/90;0.455;0.413;0.329;0.329
15/02/90;0.413;0.329;0.329;0.371
16/02/90;0.329;0.329;0.371;0.371
17/02/90;0.329;0.371;0.371;0.329
18/02/90;0.371;0.371;0.329;0.371
19/02/90;0.371;0.329;0.371;0.371
20/02/90;0.329;0.371;0.371;0.329
21/02/90;0.371;0.371;0.329;0.329
22/02/90;0.371;0.329;0.329;0.329
23/02/90;0.329;0.329;0.329;0.329
24/02/90;0.329;0.329;0.329;0.329
25/02/90;0.329;0.329;0.329;0.329
26/02/90;0.329;0.329;0.329;0.329
27/02/90;0.329;0.329;0.329;0.225
28/02/90;0.329;0.329;0.225;0.225
01/03/90;0.329;0.225;0.225;0.371
02/03/90;0.225;0.225;0.371;0.245
03/03/90;0.225;0.371;0.245;0.245
04/03/90;0.371;0.245;0.245;0.245
05/03/90;0.245;0.245;0.245;0.245
06/03/90;0.245;0.245;0.245;0.245
07/03/90;0.245;0.245;0.245;0.245
08/03/90;0.245;0.245;0.245;0.245
09/03/90;0.245;0.245;0.245;0.245
10/03/90;0.245;0.245;0.245;0.245
11/03/90;0.245;0.245;0.245;0.245
12/03/90;0.245;0.245;0.245;0.245
13/03/90;0.245;0.245;0.245;0.245
14/03/90;0.245;0.245;0.245;0.225
15/03/90;0.245;0.245;0.225;0.245
16/03/90;0.245;0.225;0.245;0.225
17/03/90;0.225;0.245;0.225;0.225
18/03/90;0.245;0.225;0.225;0.205
19/03/90;0.225;0.225;0.205;0.205
20/03/90;0.225;0.205;0.205;0.205
21/03/90;0.205;0.205;0.205;0.205
22/03/90;0.205;0.205;0.205;0.225
23/03/90;0.205;0.205;0.225;0.225
24/03/90;0.205;0.225;0.225;0.225
25/03/90;0.225;0.225;0.225;0.225
26/03/90;0.225;0.225;0.225;0.205
27/03/90;0.225;0.225;0.205;0.205
28/03/90;0.225;0.205;0.205;0.287
29/03/90;0.205;0.205;0.287;0.331
30/03/90;0.205;0.287;0.331;0.413
31/03/90;0.287;0.331;0.413;0.413
01/04/90;0.331;0.413;0.413;0.371
02/04/90;0.413;0.413;0.371;0.371
03/04/90;0.413;0.371;0.371;0.329
04/04/90;0.371;0.371;0.329;0.371
05/04/90;0.371;0.329;0.371;0.413
06/04/90;0.329;0.371;0.413;0.371
07/04/90;0.371;0.413;0.371;0.886
08/04/90;0.413;0.371;0.886;0.954
09/04/90;0.371;0.886;0.954;0.539
10/04/90;0.886;0.954;0.539;0.455
11/04/90;0.954;0.539;0.455;0.455
12/04/90;0.539;0.455;0.455;0.455
13/04/90;0.455;0.455;0.455;0.455
14/04/90;0.455;0.455;0.455;0.413
15/04/90;0.455;0.455;0.413;0.413
16/04/90;0.455;0.413;0.413;0.371
17/04/90;0.413;0.413;0.371;0.329
18/04/90;0.413;0.371;0.329;0.371
19/04/90;0.371;0.329;0.371;0.371
20/04/90;0.329;0.371;0.371;0.329
21/04/90;0.371;0.371;0.329;0.329
22/04/90;0.371;0.329;0.329;0.287
23/04/90;0.329;0.329;0.287;0.245
24/04/90;0.329;0.287;0.245;0.225
25/04/90;0.287;0.245;0.225;0.245
26/04/90;0.245;0.225;0.245;0.245
27/04/90;0.225;0.245;0.245;0.329
28/04/90;0.245;0.245;0.329;0.371
29/04/90;0.245;0.329;0.371;1.66
30/04/90;0.329;0.371;1.66;1.51
01/05/90;0.371;1.66;1.51;0.219
02/05/90;1.66;1.51;0.219;0.206
03/05/90;1.51;0.219;0.206;0.193
04/05/90;0.219;0.206;0.193;0.193
05/05/90;0.206;0.193;0.193;0.193
06/05/90;0.193;0.193;0.193;0.206
07/05/90;0.193;0.193;0.206;0.206
08/05/90;0.193;0.206;0.206;1.15
09/05/90;0.206;0.206;1.15;3.22
10/05/90;0.206;1.15;3.22;0.257
11/05/90;1.15;3.22;0.257;0.244
12/05/90;3.22;0.257;0.244;0.244
13/05/90;0.257;0.244;0.244;0.219
14/05/90;0.244;0.244;0.219;0.219
15/05/90;0.244;0.219;0.219;0.206
16/05/90;0.219;0.219;0.206;0.219
17/05/90;0.219;0.206;0.219;0.193
18/05/90;0.206;0.219;0.193;0.193
19/05/90;0.219;0.193;0.193;0.18
20/05/90;0.193;0.193;0.18;0.18
21/05/90;0.193;0.18;0.18;0.18
22/05/90;0.18;0.18;0.18;0.18
23/05/90;0.18;0.18;0.18;0.18
24/05/90;0.18;0.18;0.18;0.206
25/05/90;0.18;0.18;0.206;0.193
26/05/90;0.18;0.206;0.193;0.193
27/05/90;0.206;0.193;0.193;0.193
28/05/90;0.193;0.193;0.193;0.18
29/05/90;0.193;0.193;0.18;0.18
30/05/90;0.193;0.18;0.18;0.18
31/05/90;0.18;0.18;0.18;0.18
01/06/90;0.18;0.18;0.18;0.499
02/06/90;0.18;0.18;0.499;0.307
03/06/90;0.18;0.499;0.307;0.232
04/06/90;0.499;0.307;0.232;0.219
05/06/90;0.307;0.232;0.219;0.206
06/06/90;0.232;0.219;0.206;0.206
07/06/90;0.219;0.206;0.206;0.206
08/06/90;0.206;0.206;0.206;0.193
09/06/90;0.206;0.206;0.193;0.168
10/06/90;0.206;0.193;0.168;0.155
11/06/90;0.193;0.168;0.155;0.168
12/06/90;0.168;0.155;0.168;0.168
13/06/90;0.155;0.168;0.168;0.155
14/06/90;0.168;0.168;0.155;0.155
15/06/90;0.168;0.155;0.155;0.155
16/06/90;0.155;0.155;0.155;0.142
17/06/90;0.155;0.155;0.142;0.142
18/06/90;0.155;0.142;0.142;0.142
19/06/90;0.142;0.142;0.142;0.142
20/06/90;0.142;0.142;0.142;0.142
21/06/90;0.142;0.142;0.142;0.142
22/06/90;0.142;0.142;0.142;0.142
23/06/90;0.142;0.142;0.142;0.142
24/06/90;0.142;0.142;0.142;0.18
25/06/90;0.142;0.142;0.18;0.142
26/06/90;0.142;0.18;0.142;0.142
27/06/90;0.18;0.142;0.142;0.155
28/06/90;0.142;0.142;0.155;0.155
29/06/90;0.142;0.155;0.155;0.142
30/06/90;0.155;0.155;0.142;0.155
01/07/90;0.155;0.142;0.155;0.155
02/07/90;0.142;0.155;0.155;0.155
03/07/90;0.155;0.155;0.155;0.142
04/07/90;0.155;0.155;0.142;0.155
05/07/90;0.155;0.142;0.155;0.155
06/07/90;0.142;0.155;0.155;0.142
07/07/90;0.155;0.155;0.142;0.142
08/07/90;0.155;0.142;0.142;0.142
09/07/90;0.142;0.142;0.142;0.142
10/07/90;0.142;0.142;0.142;0.142
11/07/90;0.142;0.142;0.142;0.129
12/07/90;0.142;0.142;0.129;0.129
13/07/90;0.142;0.129;0.129;0.129
14/07/90;0.129;0.129;0.129;0.129
15/07/90;0.129;0.129;0.129;0.129
16/07/90;0.129;0.129;0.129;0.129
17/07/90;0.129;0.129;0.129;0.129
18/07/90;0.129;0.129;0.129;0.129
19/07/90;0.129;0.129;0.129;0.142
20/07/90;0.129;0.129;0.142;0.155
21/07/90;0.129;0.142;0.155;0.155
22/07/90;0.142;0.155;0.155;0.155
23/07/90;0.155;0.155;0.155;0.155
24/07/90;0.155;0.155;0.155;0.155
25/07/90;0.155;0.155;0.155;0.155
26/07/90;0.155;0.155;0.155;0.155
27/07/90;0.155;0.155;0.155;0.155
28/07/90;0.155;0.155;0.155;0.155
29/07/90;0.155;0.155;0.155;0.155
30/07/90;0.155;0.155;0.155;0.155
31/07/90;0.155;0.155;0.155;0.155
01/08/90;0.155;0.155;0.155;0.155
02/08/90;0.155;0.155;0.155;0.155
03/08/90;0.155;0.155;0.155;0.116
04/08/90;0.155;0.155;0.116;0.116
05/08/90;0.155;0.116;0.116;0.116
06/08/90;0.116;0.116;0.116;0.116
07/08/90;0.116;0.116;0.116;0.129
08/08/90;0.116;0.116;0.129;0.129
09/08/90;0.116;0.129;0.129;0.129
10/08/90;0.129;0.129;0.129;0.142
11/08/90;0.129;0.129;0.142;0.129
12/08/90;0.129;0.142;0.129;0.129
13/08/90;0.142;0.129;0.129;0.142
14/08/90;0.129;0.129;0.142;0.142
15/08/90;0.129;0.142;0.142;0.129
16/08/90;0.142;0.142;0.129;0.129
17/08/90;0.142;0.129;0.129;0.129
18/08/90;0.129;0.129;0.129;0.129
19/08/90;0.129;0.129;0.129;0.129
20/08/90;0.129;0.129;0.129;0.129
21/08/90;0.129;0.129;0.129;0.129
22/08/90;0.129;0.129;0.129;0.142
23/08/90;0.129;0.129;0.142;0.129
24/08/90;0.129;0.142;0.129;0.142
25/08/90;0.142;0.129;0.142;0.142
26/08/90;0.129;0.142;0.142;0.142
27/08/90;0.142;0.142;0.142;0.142
28/08/90;0.142;0.142;0.142;0.142
29/08/90;0.142;0.142;0.142;0.142
30/08/90;0.142;0.142;0.142;0.142
31/08/90;0.142;0.142;0.142;10.3
01/09/90;0.142;0.142;10.3;0.84
02/09/90;0.142;10.3;0.84;0.628
03/09/90;10.3;0.84;0.628;0.586
04/09/90;0.84;0.628;0.586;0.544
05/09/90;0.628;0.586;0.544;10.3
06/09/90;0.586;0.544;10.3;3.34
07/09/90;0.544;10.3;3.34;0.417
08/09/90;10.3;3.34;0.417;0.25
09/09/90;3.34;0.417;0.25;0.167
10/09/90;0.417;0.25;0.167;0.126
11/09/90;0.25;0.167;0.126;0.126
12/09/90;0.167;0.126;0.126;0.126
13/09/90;0.126;0.126;0.126;0.209
14/09/90;0.126;0.126;0.209;6.89
15/09/90;0.126;0.209;6.89;1.16
16/09/90;0.209;6.89;1.16;0.316
17/09/90;6.89;1.16;0.316;0.226
18/09/90;1.16;0.316;0.226;0.124
19/09/90;0.316;0.226;0.124;0.142
20/09/90;0.226;0.124;0.142;0.142
21/09/90;0.124;0.142;0.142;0.16
22/09/90;0.142;0.142;0.16;0.178
23/09/90;0.142;0.16;0.178;0.16
24/09/90;0.16;0.178;0.16;0.16
25/09/90;0.178;0.16;0.16;0.16
26/09/90;0.16;0.16;0.16;0.16
27/09/90;0.16;0.16;0.16;0.16
28/09/90;0.16;0.16;0.16;0.306
29/09/90;0.16;0.16;0.306;0.676
30/09/90;0.16;0.306;0.676;0.286
01/10/90;0.306;0.676;0.286;0.256
02/10/90;0.676;0.286;0.256;0.226
03/10/90;0.286;0.256;0.226;0.226
04/10/90;0.256;0.226;0.226;0.256
05/10/90;0.226;0.226;0.256;0.226
06/10/90;0.226;0.256;0.226;0.226
07/10/90;0.256;0.226;0.226;0.226
08/10/90;0.226;0.226;0.226;0.226
09/10/90;0.226;0.226;0.226;0.226
10/10/90;0.226;0.226;0.226;0.226
11/10/90;0.226;0.226;0.226;0.226
12/10/90;0.226;0.226;0.226;0.256
13/10/90;0.226;0.226;0.256;0.919
14/10/90;0.226;0.256;0.919;0.375
15/10/90;0.256;0.919;0.375;0.286
16/10/90;0.919;0.375;0.286;0.286
17/10/90;0.375;0.286;0.286;0.286
18/10/90;0.286;0.286;0.286;0.226
19/10/90;0.286;0.286;0.226;0.226
20/10/90;0.286;0.226;0.226;0.256
21/10/90;0.226;0.226;0.256;0.256
22/10/90;0.226;0.256;0.256;0.256
23/10/90;0.256;0.256;0.256;0.256
24/10/90;0.256;0.256;0.256;0.286
25/10/90;0.256;0.256;0.286;0.286
26/10/90;0.256;0.286;0.286;0.286
27/10/90;0.286;0.286;0.286;0.286
28/10/90;0.286;0.286;0.286;0.256
29/10/90;0.286;0.286;0.256;0.286
30/10/90;0.286;0.256;0.286;0.256
31/10/90;0.256;0.286;0.256;0.286
01/11/90;0.286;0.256;0.286;0.346
02/11/90;0.256;0.286;0.346;0.346
03/11/90;0.286;0.346;0.346;0.346
04/11/90;0.346;0.346;0.346;0.316
05/11/90;0.346;0.346;0.316;0.375
06/11/90;0.346;0.316;0.375;0.375
07/11/90;0.316;0.375;0.375;0.316
08/11/90;0.375;0.375;0.316;0.316
09/11/90;0.375;0.316;0.316;0.346
10/11/90;0.316;0.316;0.346;0.346
11/11/90;0.316;0.346;0.346;0.346
12/11/90;0.346;0.346;0.346;0.316
13/11/90;0.346;0.346;0.316;0.316
14/11/90;0.346;0.316;0.316;0.316
15/11/90;0.316;0.316;0.316;0.346
16/11/90;0.316;0.316;0.346;0.346
17/11/90;0.316;0.346;0.346;0.316
18/11/90;0.346;0.346;0.316;0.346
19/11/90;0.346;0.316;0.346;0.405
20/11/90;0.316;0.346;0.405;0.405
21/11/90;0.346;0.405;0.405;0.405
22/11/90;0.405;0.405;0.405;0.405
23/11/90;0.405;0.405;0.405;0.435
24/11/90;0.405;0.405;0.435;0.435
25/11/90;0.405;0.435;0.435;0.435
26/11/90;0.435;0.435;0.435;0.405
27/11/90;0.435;0.435;0.405;0.405
28/11/90;0.435;0.405;0.405;0.405
29/11/90;0.405;0.405;0.405;0.435
30/11/90;0.405;0.405;0.435;0.435
01/12/90;0.405;0.435;0.435;0.435
02/12/90;0.435;0.435;0.435;0.435
03/12/90;0.435;0.435;0.435;0.495
04/12/90;0.435;0.435;0.495;0.465
05/12/90;0.435;0.495;0.465;0.435
06/12/90;0.495;0.465;0.435;0.521
07/12/90;0.465;0.435;0.521;0.797
08/12/90;0.435;0.521;0.797;0.533
09/12/90;0.521;0.797;0.533;0.678
10/12/90;0.797;0.533;0.678;0.495
11/12/90;0.533;0.678;0.495;0.465
12/12/90;0.678;0.495;0.465;0.465
13/12/90;0.495;0.465;0.465;0.465
14/12/90;0.465;0.465;0.465;0.465
15/12/90;0.465;0.465;0.465;0.465
16/12/90;0.465;0.465;0.465;0.465
17/12/90;0.465;0.465;0.465;0.465
18/12/90;0.465;0.465;0.465;0.465
19/12/90;0.465;0.465;0.465;0.465
20/12/90;0.465;0.465;0.465;0.465
21/12/90;0.465;0.465;0.465;0.465
22/12/90;0.465;0.465;0.465;0.495
23/12/90;0.465;0.465;0.495;0.684
24/12/90;0.465;0.495;0.684;0.646
25/12/90;0.495;0.684;0.646;0.608
26/12/90;0.684;0.646;0.608;0.608
27/12/90;0.646;0.608;0.608;0.571
28/12/90;0.608;0.608;0.571;0.571
29/12/90;0.608;0.571;0.571;0.533
30/12/90;0.571;0.571;0.533;0.533
31/12/90;0.571;0.533;0.533;0.495
01/01/91;0.533;0.533;0.495;0.495
02/01/91;0.533;0.495;0.495;0.533
03/01/91;0.495;0.495;0.533;0.495
04/01/91;0.495;0.533;0.495;0.495
05/01/91;0.533;0.495;0.495;0.495
06/01/91;0.495;0.495;0.495;0.495
07/01/91;0.495;0.495;0.495;0.495
08/01/91;0.495;0.495;0.495;0.495
09/01/91;0.495;0.495;0.495;0.495
10/01/91;0.495;0.495;0.495;0.571
11/01/91;0.495;0.495;0.571;0.533
12/01/91;0.495;0.571;0.533;0.533
13/01/91;0.571;0.533;0.533;0.533
14/01/91;0.533;0.533;0.533;0.533
15/01/91;0.533;0.533;0.533;0.533
16/01/91;0.533;0.533;0.533;0.435
17/01/91;0.533;0.533;0.435;0.495
18/01/91;0.533;0.435;0.495;0.465
19/01/91;0.435;0.495;0.465;0.465
20/01/91;0.495;0.465;0.465;0.465
21/01/91;0.465;0.465;0.465;0.465
22/01/91;0.465;0.465;0.465;0.465
23/01/91;0.465;0.465;0.465;0.571
24/01/91;0.465;0.465;0.571;0.533
25/01/91;0.465;0.571;0.533;0.533
26/01/91;0.571;0.533;0.533;0.533
27/01/91;0.533;0.533;0.533;0.533
28/01/91;0.533;0.533;0.533;0.533
29/01/91;0.533;0.533;0.533;0.533
30/01/91;0.533;0.533;0.533;0.571
31/01/91;0.533;0.533;0.571;0.533
01/02/91;0.533;0.571;0.533;0.533
02/02/91;0.571;0.533;0.533;0.533
03/02/91;0.533;0.533;0.533;0.533
04/02/91;0.533;0.533;0.533;0.495
05/02/91;0.533;0.533;0.495;0.495
06/02/91;0.533;0.495;0.495;0.495
07/02/91;0.495;0.495;0.495;0.533
08/02/91;0.495;0.495;0.533;0.533
09/02/91;0.495;0.533;0.533;0.533
10/02/91;0.533;0.533;0.533;0.571
11/02/91;0.533;0.533;0.571;0.571
12/02/91;0.533;0.571;0.571;0.571
13/02/91;0.571;0.571;0.571;0.533
14/02/91;0.571;0.571;0.533;0.533
15/02/91;0.571;0.533;0.533;0.571
16/02/91;0.533;0.533;0.571;0.608
17/02/91;0.533;0.571;0.608;4.3
18/02/91;0.571;0.608;4.3;3.28
19/02/91;0.608;4.3;3.28;2.47
20/02/91;4.3;3.28;2.47;1.31
21/02/91;3.28;2.47;1.31;1.12
22/02/91;2.47;1.31;1.12;0.97
23/02/91;1.31;1.12;0.97;1.07
24/02/91;1.12;0.97;1.07;0.922
25/02/91;0.97;1.07;0.922;0.873
26/02/91;1.07;0.922;0.873;1.65
27/02/91;0.922;0.873;1.65;14.8
28/02/91;0.873;1.65;14.8;10.5
01/03/91;1.65;14.8;10.5;5.16
02/03/91;14.8;10.5;5.16;3.53
03/03/91;10.5;5.16;3.53;2.8
04/03/91;5.16;3.53;2.8;2.32
05/03/91;3.53;2.8;2.32;1.9
06/03/91;2.8;2.32;1.9;1.81
07/03/91;2.32;1.9;1.81;1.64
08/03/91;1.9;1.81;1.64;1.45
09/03/91;1.81;1.64;1.45;1.34
10/03/91;1.64;1.45;1.34;1.45
11/03/91;1.45;1.34;1.45;34.8
12/03/91;1.34;1.45;34.8;33.2
13/03/91;1.45;34.8;33.2;13.8
14/03/91;34.8;33.2;13.8;7.9
15/03/91;33.2;13.8;7.9;5.3
16/03/91;13.8;7.9;5.3;3.94
17/03/91;7.9;5.3;3.94;3.12
18/03/91;5.3;3.94;3.12;2.76
19/03/91;3.94;3.12;2.76;2.52
20/03/91;3.12;2.76;2.52;3.02
21/03/91;2.76;2.52;3.02;6.19
22/03/91;2.52;3.02;6.19;6.2
23/03/91;3.02;6.19;6.2;6.38
24/03/91;6.19;6.2;6.38;5.66
25/03/91;6.2;6.38;5.66;4.62
26/03/91;6.38;5.66;4.62;3.77
27/03/91;5.66;4.62;3.77;4.12
28/03/91;4.62;3.77;4.12;8.68
29/03/91;3.77;4.12;8.68;7.72
30/03/91;4.12;8.68;7.72;5.48
31/03/91;8.68;7.72;5.48;4.28
01/04/91;7.72;5.48;4.28;3.48
02/04/91;5.48;4.28;3.48;2.76
03/04/91;4.28;3.48;2.76;2.64
04/04/91;3.48;2.76;2.64;2.32
05/04/91;2.76;2.64;2.32;2.16
06/04/91;2.64;2.32;2.16;2.08
07/04/91;2.32;2.16;2.08;2.08
08/04/91;2.16;2.08;2.08;1.84
09/04/91;2.08;2.08;1.84;1.76
10/04/91;2.08;1.84;1.76;1.76
11/04/91;1.84;1.76;1.76;1.6
12/04/91;1.76;1.76;1.6;1.44
13/04/91;1.76;1.6;1.44;1.36
14/04/91;1.6;1.44;1.36;1.36
15/04/91;1.44;1.36;1.36;1.2
16/04/91;1.36;1.36;1.2;1.2
17/04/91;1.36;1.2;1.2;1.2
18/04/91;1.2;1.2;1.2;1.2
19/04/91;1.2;1.2;1.2;1.23
20/04/91;1.2;1.2;1.23;1.12
21/04/91;1.2;1.23;1.12;1.04
22/04/91;1.23;1.12;1.04;1.04
23/04/91;1.12;1.04;1.04;1.04
24/04/91;1.04;1.04;1.04;0.88
25/04/91;1.04;1.04;0.88;0.765
26/04/91;1.04;0.88;0.765;0.8
27/04/91;0.88;0.765;0.8;0.73
28/04/91;0.765;0.8;0.73;0.73
29/04/91;0.8;0.73;0.73;0.661
30/04/91;0.73;0.73;0.661;0.591
01/05/91;0.73;0.661;0.591;0.626
02/05/91;0.661;0.591;0.626;0.626
03/05/91;0.591;0.626;0.626;0.661
04/05/91;0.626;0.626;0.661;0.661
05/05/91;0.626;0.661;0.661;0.661
06/05/91;0.661;0.661;0.661;0.661
07/05/91;0.661;0.661;0.661;0.661
08/05/91;0.661;0.661;0.661;0.626
09/05/91;0.661;0.661;0.626;0.661
10/05/91;0.661;0.626;0.661;0.695
11/05/91;0.626;0.661;0.695;0.695
12/05/91;0.661;0.695;0.695;0.661
13/05/91;0.695;0.695;0.661;0.661
14/05/91;0.695;0.661;0.661;0.661
15/05/91;0.661;0.661;0.661;0.626
16/05/91;0.661;0.661;0.626;0.626
17/05/91;0.661;0.626;0.626;0.626
18/05/91;0.626;0.626;0.626;0.626
19/05/91;0.626;0.626;0.626;0.626
20/05/91;0.626;0.626;0.626;0.626
21/05/91;0.626;0.626;0.626;0.626
22/05/91;0.626;0.626;0.626;3.38
23/05/91;0.626;0.626;3.38;2.36
24/05/91;0.626;3.38;2.36;0.94
25/05/91;3.38;2.36;0.94;0.864
26/05/91;2.36;0.94;0.864;0.788
27/05/91;0.94;0.864;0.788;0.788
28/05/91;0.864;0.788;0.788;0.788
29/05/91;0.788;0.788;0.788;0.712
30/05/91;0.788;0.788;0.712;0.712
31/05/91;0.788;0.712;0.712;0.712
01/06/91;0.712;0.712;0.712;0.712
02/06/91;0.712;0.712;0.712;0.712
03/06/91;0.712;0.712;0.712;0.636
04/06/91;0.712;0.712;0.636;0.636
05/06/91;0.712;0.636;0.636;0.561
06/06/91;0.636;0.636;0.561;0.561
07/06/91;0.636;0.561;0.561;0.561
08/06/91;0.561;0.561;0.561;0.485
09/06/91;0.561;0.561;0.485;0.485
10/06/91;0.561;0.485;0.485;0.485
11/06/91;0.485;0.485;0.485;0.485
12/06/91;0.485;0.485;0.485;0.485
13/06/91;0.485;0.485;0.485;0.485
14/06/91;0.485;0.485;0.485;0.485
15/06/91;0.485;0.485;0.485;0.409
16/06/91;0.485;0.485;0.409;0.333
17/06/91;0.485;0.409;0.333;0.333
18/06/91;0.409;0.333;0.333;0.333
19/06/91;0.333;0.333;0.333;0.257
20/06/91;0.333;0.333;0.257;0.257
21/06/91;0.333;0.257;0.257;0.409
22/06/91;0.257;0.257;0.409;0.409
23/06/91;0.257;0.409;0.409;0.409
24/06/91;0.409;0.409;0.409;0.409
25/06/91;0.409;0.409;0.409;0.409
26/06/91;0.409;0.409;0.409;0.409
27/06/91;0.409;0.409;0.409;0.409
28/06/91;0.409;0.409;0.409;0.333
29/06/91;0.409;0.409;0.333;0.333
30/06/91;0.409;0.333;0.333;0.333
01/07/91;0.333;0.333;0.333;0.333
02/07/91;0.333;0.333;0.333;0.333
03/07/91;0.333;0.333;0.333;0.333
04/07/91;0.333;0.333;0.333;0.333
05/07/91;0.333;0.333;0.333;0.333
06/07/91;0.333;0.333;0.333;0.333
07/07/91;0.333;0.333;0.333;0.333
08/07/91;0.333;0.333;0.333;0.333
09/07/91;0.333;0.333;0.333;0.333
10/07/91;0.333;0.333;0.333;0.333
11/07/91;0.333;0.333;0.333;0.333
12/07/91;0.333;0.333;0.333;0.333
13/07/91;0.333;0.333;0.333;0.333
14/07/91;0.333;0.333;0.333;0.333
15/07/91;0.333;0.333;0.333;0.333
16/07/91;0.333;0.333;0.333;0.333
17/07/91;0.333;0.333;0.333;0.333
18/07/91;0.333;0.333;0.333;0.333
19/07/91;0.333;0.333;0.333;0.333
20/07/91;0.333;0.333;0.333;0.333
21/07/91;0.333;0.333;0.333;0.333
22/07/91;0.333;0.333;0.333;0.333
23/07/91;0.333;0.333;0.333;0.333
24/07/91;0.333;0.333;0.333;0.333
25/07/91;0.333;0.333;0.333;0.333
26/07/91;0.333;0.333;0.333;0.333
27/07/91;0.333;0.333;0.333;0.333
28/07/91;0.333;0.333;0.333;0.333
29/07/91;0.333;0.333;0.333;0.333
30/07/91;0.333;0.333;0.333;0.333
31/07/91;0.333;0.333;0.333;0.333
01/08/91;0.333;0.333;0.333;0.257
02/08/91;0.333;0.333;0.257;0.257
03/08/91;0.333;0.257;0.257;0.257
04/08/91;0.257;0.257;0.257;0.181
05/08/91;0.257;0.257;0.181;0.181
06/08/91;0.257;0.181;0.181;0.181
07/08/91;0.181;0.181;0.181;0.181
08/08/91;0.181;0.181;0.181;0.333
09/08/91;0.181;0.181;0.333;0.181
10/08/91;0.181;0.333;0.181;0.181
11/08/91;0.333;0.181;0.181;0.167
12/08/91;0.181;0.181;0.167;0.167
13/08/91;0.181;0.167;0.167;0.152
14/08/91;0.167;0.167;0.152;0.181
15/08/91;0.167;0.152;0.181;0.181
16/08/91;0.152;0.181;0.181;0.181
17/08/91;0.181;0.181;0.181;0.181
18/08/91;0.181;0.181;0.181;0.257
19/08/91;0.181;0.181;0.257;0.257
